session_id,job_id,action
5534,1574,view
5535,845,view
5536,111,view
5537,4448,apply
5538,5183,apply
5539,2287,apply
5540,171,apply
5541,2157,view
5542,3391,apply
5543,2975,apply
5544,1501,view
5545,2015,apply
5546,4528,view
5547,938,view
5548,4556,apply
5549,388,view
5550,482,apply
5551,481,apply
5552,2824,apply
5553,29,view
5554,159,apply
5555,278,view
5556,966,view
5557,220,view
5558,4340,view
5559,2858,view
5560,1058,apply
5561,875,view
5562,2516,view
5563,4751,view
5564,963,view
5565,829,apply
5566,1879,view
5567,4315,apply
5568,3253,apply
5569,3891,apply
5570,2995,apply
5571,1581,view
5572,2073,view
5573,689,view
5574,172,view
5575,1774,view
5576,1753,view
5577,699,view
5578,834,view
5579,1281,view
5580,41,apply
5581,929,apply
5582,5595,apply
5583,2315,apply
5584,1190,apply
5585,1807,apply
5586,1804,apply
5587,3718,apply
5588,1005,view
5589,2797,apply
5590,1826,apply
5591,565,view
5592,63,view
5593,890,apply
5594,174,apply
5595,2082,apply
5596,977,apply
5597,386,apply
5598,1281,apply
5599,4162,apply
5600,171,apply
5601,103,apply
5602,63,view
5603,53,apply
5604,2027,apply
5605,4157,view
5606,5428,view
5607,1814,apply
5608,565,apply
5609,1388,view
5610,535,apply
5611,1607,view
5612,817,apply
5613,1471,view
5614,171,apply
5615,700,apply
5616,87,apply
5617,3736,view
5618,2946,view
5619,2816,view
5620,2818,view
5621,3074,view
5622,696,view
5623,1510,view
5624,775,view
5625,2055,apply
5626,1649,view
5627,1629,view
5628,1659,apply
5629,3644,apply
5630,441,view
5631,553,view
5632,546,view
5633,550,view
5634,1942,view
5635,4367,apply
5636,41,apply
5637,2702,apply
5638,2343,view
5639,1998,view
5640,2638,apply
5641,3007,apply
5642,2170,apply
5643,3296,view
5644,1560,apply
5645,88,view
5646,762,view
5647,1632,view
5648,711,view
5649,995,apply
5650,459,view
5651,4484,apply
5652,1710,apply
5653,99,apply
5654,931,view
5655,89,apply
5656,12,apply
5657,1561,view
5658,6021,apply
5659,1620,view
5660,214,view
5661,1005,view
5662,854,view
5663,4503,view
5664,3133,view
5665,3990,view
5666,4046,view
5667,2701,view
5668,397,view
5669,1063,view
5670,3609,view
5671,2669,view
5672,631,view
5673,1366,view
5674,1921,view
5675,1157,view
5676,971,apply
5677,1139,view
5678,41,view
5679,2055,apply
5680,2831,view
5681,1231,view
5682,2791,apply
5683,1287,view
5684,2909,view
5685,699,view
5686,66,view
5687,1363,apply
5688,291,apply
5689,724,apply
5690,955,apply
5691,263,apply
5692,3159,apply
5693,239,apply
5694,758,apply
5695,562,apply
5696,2055,apply
5697,1107,view
5698,601,view
5699,604,view
5700,772,view
5701,884,view
5702,680,apply
5703,795,apply
5704,3053,apply
5705,2438,apply
5706,206,apply
5707,4787,apply
5708,737,view
5709,4381,apply
5710,2420,view
5711,2533,view
5712,366,view
5713,105,apply
5714,2457,apply
5715,773,view
5716,374,apply
5717,2974,view
5718,2513,view
5719,3848,view
5720,2275,view
5721,567,apply
5722,1252,apply
5723,1760,apply
5724,1018,view
5725,107,apply
5726,418,view
5727,471,view
5728,159,apply
5729,829,view
5730,346,view
5731,2638,apply
5732,716,view
5733,1035,apply
5734,2497,view
5735,1630,view
5736,457,apply
5737,3758,apply
5738,2799,apply
5739,4737,view
5740,24,view
5741,760,view
5742,461,view
5743,529,view
5744,44,apply
5745,798,view
5746,2537,view
5747,927,view
5748,505,view
5749,4310,apply
5750,3808,apply
5751,3112,apply
5752,763,apply
5753,1021,view
5754,1091,apply
5755,365,apply
5756,971,apply
5757,2895,apply
5758,3842,view
5759,2533,apply
5760,4392,apply
5761,1123,view
5762,358,view
5763,2859,view
5764,747,view
5765,1195,view
5766,1692,apply
5767,1419,view
5768,3332,view
5769,105,apply
5770,1032,view
5771,144,view
5772,1222,view
5773,1532,apply
5774,1445,apply
5775,494,view
5776,4528,view
5777,1945,apply
5778,4641,view
5779,2563,view
5780,102,view
5781,2669,apply
5782,807,view
5783,467,view
5784,4603,apply
5785,2802,view
5786,1228,apply
5787,1787,apply
5788,5180,apply
5789,3998,apply
5790,2646,apply
5791,1516,apply
5792,1081,apply
5793,1592,apply
5794,105,apply
5795,56,apply
5796,1405,apply
5797,2914,view
5798,5677,view
5799,2113,view
5800,1606,apply
5801,774,view
5802,1036,view
5803,941,apply
5804,4435,view
5805,693,view
5806,2190,apply
5807,3383,view
5808,567,apply
5809,938,view
5810,1568,apply
5811,467,view
5812,2810,view
5813,2693,view
5814,2669,apply
5815,8,apply
5816,700,apply
5817,639,apply
5818,23,view
5819,4586,apply
5820,460,apply
5821,726,apply
5822,831,apply
5823,648,view
5824,446,apply
5825,1442,view
5826,136,view
5827,116,view
5828,267,view
5829,504,view
5830,1757,view
5831,1282,view
5832,3221,view
5833,65,view
5834,291,apply
5835,248,apply
5836,2517,apply
5837,65,view
5838,2414,view
5839,430,view
5840,2432,apply
5841,1398,view
5842,1016,apply
5843,1885,view
5844,3335,apply
5845,247,apply
5846,990,view
5847,263,apply
5848,463,apply
5849,2386,apply
5850,2161,apply
5851,315,apply
5852,308,apply
5853,457,view
5854,1196,view
5855,1822,apply
5856,4246,view
5857,4561,apply
5858,1840,view
5859,869,view
5860,56,view
5861,694,view
5862,814,view
5863,925,view
5864,2734,view
5865,2352,view
5866,2975,view
5867,3814,view
5868,1561,view
5869,3269,apply
5870,1808,apply
5871,1508,apply
5872,1455,apply
5873,1529,apply
5874,272,view
5875,6791,view
5876,4709,view
5877,560,apply
5878,43,apply
5879,2718,view
5880,1600,view
5881,814,apply
5882,4571,view
5883,1294,view
5884,1026,view
5885,582,view
5886,3579,view
5887,1498,view
5888,1610,apply
5889,3567,apply
5890,2482,view
5891,445,apply
5892,1578,view
5893,3402,view
5894,3435,apply
5895,1969,apply
5896,606,apply
5897,3748,apply
5898,978,view
5899,50,apply
5900,4697,view
5901,4666,view
5902,1840,view
5903,4582,apply
5904,590,apply
5905,4591,apply
5906,1591,apply
5907,1587,apply
5908,2886,apply
5909,439,apply
5910,4243,apply
5911,2057,apply
5912,852,apply
5913,3955,view
5914,1109,apply
5915,3028,view
5916,1683,apply
5917,1721,apply
5918,2746,apply
5919,577,apply
5920,492,apply
5921,1633,apply
5922,989,apply
5923,1513,view
5924,995,view
5925,1170,apply
5926,41,view
5927,139,view
5928,3135,apply
5929,4019,view
5930,435,view
5931,663,apply
5932,859,apply
5933,2480,apply
5934,72,view
5935,688,view
5936,3354,view
5937,903,apply
5938,1995,view
5939,2902,view
5940,1301,apply
5941,54,apply
5942,3693,view
5943,319,apply
5944,220,view
5945,1441,view
5946,3004,view
5947,965,apply
5948,293,apply
5949,991,apply
5950,825,view
5951,1220,view
5952,1694,apply
5953,338,view
5954,60,view
5955,689,apply
5956,4016,apply
5957,1281,apply
5958,550,view
5959,2314,view
5960,2560,view
5961,4738,view
5962,1788,view
5963,3040,view
5964,4385,apply
5965,146,view
5966,4702,apply
5967,3109,view
5968,4197,view
5969,842,view
5970,56,view
5971,898,view
5972,1990,view
5973,1854,view
5974,1152,view
5975,909,view
5976,3182,view
5977,4466,view
5978,1338,view
5979,2975,apply
5980,3315,view
5981,397,view
5982,1059,view
5983,1027,view
5984,238,view
5985,905,apply
5986,377,apply
5987,1125,apply
5988,2407,apply
5989,1162,apply
5990,2489,apply
5991,88,apply
5992,4507,apply
5993,291,apply
5994,635,view
5995,1364,view
5996,43,apply
5997,624,view
5998,4626,view
5999,1601,view
6000,967,apply
6001,2366,apply
6002,2266,view
6003,1011,view
6004,1620,apply
6005,2616,apply
6006,1558,view
6007,3471,view
6008,250,view
6009,2917,apply
6010,2995,apply
6011,4454,view
6012,1704,view
6013,11,apply
6014,690,view
6015,1127,view
6016,6080,view
6017,1118,view
6018,6141,view
6019,6238,apply
6020,1117,apply
6021,1023,view
6022,2257,view
6023,651,apply
6024,980,view
6025,995,apply
6026,2719,view
6027,3110,view
6028,1491,apply
6029,573,apply
6030,2971,apply
6031,564,view
6032,438,apply
6033,993,apply
6034,779,apply
6035,5092,view
6036,2595,view
6037,2996,view
6038,4889,view
6039,3490,apply
6040,2665,view
6041,4611,apply
6042,818,apply
6043,3637,apply
6044,2298,apply
6045,3562,view
6046,943,view
6047,221,view
6048,467,view
6049,1166,apply
6050,1283,view
6051,2023,view
6052,1834,apply
6053,2573,view
6054,4093,apply
6055,2576,apply
6056,2556,view
6057,905,apply
6058,1221,apply
6059,1101,view
6060,5045,apply
6061,1815,apply
6062,1368,apply
6063,2853,apply
6064,1836,apply
6065,2871,view
6066,159,view
6067,291,view
6068,460,view
6069,400,apply
6070,388,apply
6071,1617,view
6072,42,view
6073,4303,apply
6074,327,apply
6075,118,apply
6076,809,view
6077,5497,view
6078,2795,apply
6079,655,view
6080,1091,apply
6081,1593,view
6082,3735,view
6083,2692,view
6084,4614,view
6085,1789,apply
6086,189,view
6087,50,apply
6088,644,apply
6089,639,apply
6090,833,view
6091,41,apply
6092,899,apply
6093,1704,view
6094,201,view
6095,2734,view
6096,2954,view
6097,2490,view
6098,3507,view
6099,3110,view
6100,1663,view
6101,590,view
6102,1962,view
6103,560,apply
6104,1715,view
6105,1780,view
6106,1776,apply
6107,1472,view
6108,742,apply
6109,144,apply
6110,5584,apply
6111,3161,apply
6112,1022,view
6113,2604,apply
6114,705,view
6115,638,apply
6116,371,view
6117,1569,view
6118,105,apply
6119,2642,apply
6120,2055,view
6121,3637,apply
6122,4631,apply
6123,41,apply
6124,680,view
6125,1224,view
6126,1257,view
6127,3079,view
6128,680,view
6129,5474,view
6130,2901,view
6131,404,apply
6132,2902,view
6133,1294,view
6134,1156,view
6135,1290,view
6136,3346,view
6137,4541,apply
6138,4067,apply
6139,1918,apply
6140,2962,apply
6141,1742,apply
6142,2954,apply
6143,4664,view
6144,5648,view
6145,1,apply
6146,2302,apply
6147,404,apply
6148,334,apply
6149,105,apply
6150,1987,view
6151,833,view
6152,846,view
6153,2871,view
6154,1898,view
6155,1484,apply
6156,2004,view
6157,2881,view
6158,1786,apply
6159,3765,apply
6160,263,view
6161,5112,apply
6162,135,apply
6163,518,apply
6164,247,view
6165,1836,apply
6166,733,view
6167,4691,apply
6168,2952,apply
6169,885,apply
6170,1077,apply
6171,107,apply
6172,4019,view
6173,666,apply
6174,1020,apply
6175,74,view
6176,2484,view
6177,579,apply
6178,679,view
6179,1335,view
6180,24,view
6181,2666,view
6182,1212,view
6183,518,apply
6184,201,apply
6185,615,view
6186,1212,view
6187,1667,view
6188,1657,view
6189,5080,view
6190,1640,view
6191,2161,view
6192,303,view
6193,155,apply
6194,1546,apply
6195,2631,view
6196,4594,view
6197,1281,apply
6198,2284,view
6199,1569,view
6200,598,view
6201,3383,view
6202,1042,view
6203,334,apply
6204,1985,apply
6205,64,view
6206,66,apply
6207,1936,view
6208,1987,view
6209,4150,apply
6210,2990,view
6211,1042,view
6212,898,apply
6213,87,apply
6214,2531,view
6215,771,apply
6216,1339,apply
6217,3713,view
6218,1715,view
6219,1712,view
6220,1189,view
6221,4655,apply
6222,164,view
6223,3056,view
6224,4973,apply
6225,4715,apply
6226,3504,view
6227,2708,view
6228,4519,view
6229,5200,view
6230,21,view
6231,2672,view
6232,3708,view
6233,2632,view
6234,898,apply
6235,184,apply
6236,3962,apply
6237,155,apply
6238,116,apply
6239,2035,apply
6240,4586,apply
6241,614,apply
6242,4895,apply
6243,212,view
6244,242,view
6245,987,apply
6246,766,view
6247,2818,view
6248,1281,view
6249,1110,view
6250,2767,apply
6251,139,apply
6252,503,apply
6253,214,apply
6254,1593,view
6255,2491,view
6256,3016,apply
6257,1767,view
6258,4549,view
6259,3665,apply
6260,1095,view
6261,1686,apply
6262,424,apply
6263,547,view
6264,1120,apply
6265,982,view
6266,1021,view
6267,352,view
6268,1968,apply
6269,6289,view
6270,1576,apply
6271,2594,apply
6272,4594,view
6273,1073,view
6274,3802,view
6275,255,view
6276,2520,apply
6277,2891,view
6278,1408,view
6279,4540,apply
6280,164,view
6281,2606,view
6282,1376,view
6283,1180,view
6284,5457,apply
6285,368,apply
6286,927,view
6287,995,view
6288,319,apply
6289,1649,apply
6290,111,view
6291,1665,apply
6292,5740,apply
6293,1621,view
6294,872,view
6295,2733,view
6296,946,apply
6297,1665,apply
6298,4676,apply
6299,1608,apply
6300,615,apply
6301,3502,apply
6302,1010,view
6303,747,view
6304,268,view
6305,1785,apply
6306,3380,view
6307,42,view
6308,366,view
6309,3337,view
6310,320,apply
6311,315,apply
6312,307,apply
6313,4419,apply
6314,10,apply
6315,412,apply
6316,2594,view
6317,3055,view
6318,799,apply
6319,3054,apply
6320,687,apply
6321,2725,view
6322,2723,view
6323,2054,view
6324,3766,apply
6325,814,view
6326,1738,apply
6327,1736,apply
6328,1734,apply
6329,469,apply
6330,449,view
6331,4668,view
6332,1129,view
6333,1181,apply
6334,1413,apply
6335,1210,apply
6336,1101,view
6337,412,view
6338,220,apply
6339,2043,view
6340,842,view
6341,145,apply
6342,103,apply
6343,1472,apply
6344,4678,view
6345,1400,view
6346,840,view
6347,1489,apply
6348,1791,view
6349,2539,view
6350,315,apply
6351,4317,view
6352,822,apply
6353,3113,view
6354,4573,apply
6355,646,view
6356,2909,apply
6357,2227,view
6358,6045,view
6359,1591,view
6360,982,view
6361,602,view
6362,1633,apply
6363,1617,apply
6364,3545,apply
6365,3182,view
6366,3250,view
6367,3249,view
6368,1694,view
6369,5048,apply
6370,2500,view
6371,397,view
6372,3335,apply
6373,583,view
6374,4371,apply
6375,293,apply
6376,2365,view
6377,4633,view
6378,759,view
6379,2449,view
6380,698,view
6381,460,view
6382,53,view
6383,1411,apply
6384,1113,apply
6385,1895,view
6386,2987,view
6387,11,view
6388,4546,apply
6389,2189,apply
6390,2873,apply
6391,349,apply
6392,1195,apply
6393,2444,apply
6394,1615,view
6395,2990,view
6396,2622,view
6397,1647,view
6398,322,apply
6399,315,apply
6400,1035,apply
6401,1620,apply
6402,388,apply
6403,1491,view
6404,201,view
6405,91,view
6406,176,apply
6407,247,apply
6408,239,apply
6409,1976,view
6410,1357,view
6411,3288,view
6412,606,view
6413,2451,view
6414,4646,view
6415,1357,view
6416,1342,view
6417,3614,view
6418,523,view
6419,949,apply
6420,2055,apply
6421,1653,apply
6422,307,apply
6423,111,view
6424,10,apply
6425,106,view
6426,5216,view
6427,241,view
6428,1394,view
6429,457,apply
6430,825,view
6431,334,apply
6432,556,view
6433,4678,apply
6434,956,apply
6435,1020,view
6436,972,apply
6437,1022,view
6438,73,view
6439,629,apply
6440,4684,apply
6441,771,apply
6442,570,apply
6443,1638,apply
6444,42,apply
6445,4551,apply
6446,1709,apply
6447,1622,apply
6448,1630,view
6449,2465,view
6450,3882,view
6451,128,view
6452,242,apply
6453,4337,view
6454,2366,apply
6455,3935,apply
6456,689,apply
6457,722,apply
6458,27,apply
6459,1060,apply
6460,1929,apply
6461,1802,apply
6462,1042,apply
6463,3016,view
6464,1095,view
6465,54,view
6466,53,apply
6467,663,view
6468,1221,view
6469,2975,view
6470,409,view
6471,89,view
6472,5180,view
6473,1330,view
6474,3468,view
6475,1012,apply
6476,6283,apply
6477,1340,view
6478,1,apply
6479,705,view
6480,6080,view
6481,2680,view
6482,831,view
6483,830,view
6484,1800,apply
6485,2962,view
6486,3720,apply
6487,2239,apply
6488,4547,apply
6489,2726,apply
6490,956,view
6491,128,apply
6492,4410,view
6493,602,view
6494,2975,apply
6495,41,view
6496,630,apply
6497,782,view
6498,2695,apply
6499,1333,view
6500,1501,view
6501,2161,apply
6502,3827,view
6503,1028,view
6504,1044,apply
6505,439,apply
6506,554,apply
6507,3614,view
6508,846,view
6509,2552,apply
6510,138,apply
6511,2879,apply
6512,738,apply
6513,2767,view
6514,778,view
6515,2017,view
6516,2482,view
6517,1061,view
6518,1113,apply
6519,1409,view
6520,1205,view
6521,740,apply
6522,1219,view
6523,1482,apply
6524,54,view
6525,4699,view
6526,1196,view
6527,1283,view
6528,5776,view
6529,5750,view
6530,1874,view
6531,2624,view
6532,600,view
6533,39,view
6534,2338,view
6535,1531,view
6536,4669,apply
6537,80,view
6538,2726,view
6539,2820,apply
6540,2371,apply
6541,4231,apply
6542,3192,view
6543,2189,view
6544,600,apply
6545,4657,apply
6546,870,apply
6547,1251,apply
6548,1051,apply
6549,4594,view
6550,1154,view
6551,846,view
6552,832,view
6553,506,view
6554,3920,apply
6555,1889,apply
6556,5302,view
6557,3736,view
6558,1941,view
6559,715,view
6560,4323,apply
6561,4215,apply
6562,520,apply
6563,483,view
6564,2581,view
6565,1645,view
6566,491,apply
6567,4593,view
6568,2564,apply
6569,7255,view
6570,606,view
6571,3250,apply
6572,2974,view
6573,3459,apply
6574,3180,view
6575,2099,apply
6576,3962,view
6577,140,apply
6578,126,apply
6579,1058,apply
6580,1903,view
6581,947,view
6582,1587,apply
6583,3920,view
6584,2635,apply
6585,747,view
6586,2290,view
6587,2143,view
6588,1318,view
6589,1996,view
6590,670,view
6591,1301,view
6592,3503,view
6593,3717,view
6594,1004,view
6595,386,view
6596,1220,apply
6597,1838,apply
6598,3166,apply
6599,3185,apply
6600,3877,apply
6601,2758,apply
6602,406,apply
6603,538,apply
6604,2783,apply
6605,1341,view
6606,1095,apply
6607,1095,apply
6608,1083,apply
6609,4956,apply
6610,2026,view
6611,1260,apply
6612,4580,view
6613,3191,apply
6614,2962,apply
6615,2909,apply
6616,163,apply
6617,831,view
6618,873,apply
6619,2923,view
6620,1651,view
6621,599,apply
6622,1648,view
6623,967,apply
6624,4499,apply
6625,4629,apply
6626,789,view
6627,922,apply
6628,1189,apply
6629,912,apply
6630,238,apply
6631,1101,apply
6632,4549,apply
6633,6586,apply
6634,6655,apply
6635,3868,apply
6636,1892,view
6637,66,view
6638,733,apply
6639,2613,view
6640,1640,apply
6641,1631,apply
6642,412,view
6643,2013,apply
6644,564,apply
6645,2578,view
6646,1154,view
6647,26,view
6648,53,view
6649,4604,apply
6650,2564,apply
6651,2687,apply
6652,798,view
6653,1002,view
6654,972,view
6655,833,view
6656,846,apply
6657,1430,apply
6658,3598,view
6659,718,view
6660,107,view
6661,103,view
6662,2834,view
6663,60,apply
6664,1753,apply
6665,3289,apply
6666,2604,view
6667,269,apply
6668,610,view
6669,604,apply
6670,2522,apply
6671,1746,apply
6672,2467,apply
6673,1336,apply
6674,1463,view
6675,314,view
6676,322,apply
6677,315,apply
6678,492,apply
6679,111,view
6680,931,view
6681,876,apply
6682,778,apply
6683,3271,view
6684,3266,view
6685,1419,view
6686,4313,view
6687,710,view
6688,1834,view
6689,1496,apply
6690,2740,apply
6691,978,apply
6692,2974,view
6693,4629,apply
6694,993,view
6695,1137,view
6696,2387,view
6697,1020,view
6698,128,view
6699,519,view
6700,4696,apply
6701,1969,apply
6702,606,apply
6703,2998,view
6704,3249,apply
6705,2043,view
6706,249,apply
6707,666,apply
6708,88,view
6709,39,view
6710,1051,view
6711,1903,view
6712,596,view
6713,273,apply
6714,2716,view
6715,602,apply
6716,2713,view
6717,3203,apply
6718,2618,view
6719,3021,view
6720,2152,view
6721,1697,view
6722,1252,apply
6723,4875,view
6724,2786,view
6725,1252,view
6726,1855,view
6727,995,view
6728,2338,view
6729,1579,apply
6730,44,apply
6731,1255,apply
6732,1633,apply
6733,911,view
6734,562,view
6735,1725,apply
6736,469,apply
6737,553,view
6738,2318,apply
6739,2054,apply
6740,330,apply
6741,1891,apply
6742,993,view
6743,1691,apply
6744,2824,view
6745,4998,view
6746,4262,apply
6747,2032,apply
6748,1,view
6749,825,apply
6750,3185,view
6751,6069,apply
6752,421,apply
6753,3569,apply
6754,82,view
6755,2021,apply
6756,591,view
6757,3663,view
6758,1148,view
6759,3371,view
6760,1018,apply
6761,912,apply
6762,1589,view
6763,1822,view
6764,6319,view
6765,5251,apply
6766,53,apply
6767,2553,view
6768,39,view
6769,1945,apply
6770,550,view
6771,334,view
6772,4513,view
6773,1232,view
6774,1615,apply
6775,993,apply
6776,1567,apply
6777,934,view
6778,252,view
6779,5236,apply
6780,120,apply
6781,66,view
6782,459,apply
6783,1876,view
6784,692,apply
6785,490,view
6786,549,view
6787,2564,view
6788,1162,view
6789,4697,apply
6790,77,apply
6791,66,apply
6792,1577,apply
6793,3728,view
6794,1808,view
6795,6291,apply
6796,4817,view
6797,5976,view
