session_id,job_ids,actions
5232,"[77, 80, 302, 3301, 701, 76, 58, 1965, 72, 597, 697, 849, 848, 1501]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5233,"[695, 990, 14, 977, 3158, 1582, 696, 3652, 1055, 1625, 3157, 1495, 1608, 836, 3043]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5234,"[1276, 2847, 1538, 3220, 1099, 1505, 4068, 1363]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5235,"[4277, 1392, 2180, 3124]","['view', 'view', 'view', 'view']"
5236,"[2975, 434, 490, 550]","['apply', 'apply', 'view', 'view']"
5237,"[4958, 222, 4041, 3540, 3088]","['apply', 'view', 'view', 'view', 'view']"
5238,"[1141, 1152, 1945, 982]","['view', 'view', 'apply', 'apply']"
5239,"[4162, 50, 4507, 418, 86]","['view', 'apply', 'apply', 'apply', 'view']"
5240,"[3451, 1667, 6564, 6124, 2749, 3546, 2706, 5736, 6006, 1857, 1572, 1653]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5241,"[2527, 2574, 1657, 312, 5516, 1644, 2505, 4565, 1627, 650, 441, 469, 1598]","['view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view', 'view', 'view', 'view']"
5242,"[412, 615, 465, 1620, 302]","['view', 'view', 'view', 'apply', 'view']"
5243,"[321, 3110, 1622, 4677, 561, 1621, 500, 2439]","['apply', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply']"
5244,"[2342, 2300, 2174, 3537, 2122, 230, 561]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
5245,"[554, 555, 225, 553, 1491, 4359, 4230, 3576, 2037, 2021, 171, 1992]","['view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5246,"[168, 2127, 2147]","['apply', 'apply', 'apply']"
5247,"[1775, 2001, 1799, 1787, 1404, 1152, 490]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view']"
5248,"[677, 550, 1098, 3538, 4358]","['apply', 'apply', 'view', 'view', 'view']"
5249,"[5181, 3935, 3736, 310, 55, 2697, 4273, 1874, 834, 2796, 1465, 666]","['view', 'view', 'view', 'apply', 'view', 'view', 'view', 'apply', 'view', 'view', 'view', 'apply']"
5250,"[921, 1126, 2818, 520, 1171, 3167, 1509, 606, 1161, 371, 153, 368]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5251,"[3383, 1152, 375, 2338, 1709, 4664, 3232, 44, 2687, 1000, 602]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5252,"[1410, 1590, 3658]","['view', 'view', 'view']"
5253,"[4277, 1814, 2180, 2869, 488, 1427, 1396]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view']"
5254,"[554, 1252, 1253, 88]","['view', 'apply', 'apply', 'apply']"
5255,"[4360, 188, 4195, 728, 3216, 3210, 3161, 2480]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5256,"[893, 1538, 610]","['apply', 'apply', 'apply']"
5257,"[599, 3187, 392]","['apply', 'apply', 'apply']"
5258,"[2481, 339, 597, 845, 1884]","['view', 'view', 'view', 'view', 'view']"
5259,"[3669, 5058, 5224, 198, 2245, 2299, 2641, 1449, 3310, 854, 853, 1015]","['view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5260,"[2018, 1954, 2083, 1934, 1887, 4870, 466, 2539, 2366, 3296]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view']"
5261,"[3355, 2599, 3190]","['apply', 'apply', 'view']"
5262,"[4322, 4999, 364, 5457, 2791, 1321, 4319, 2396, 1959, 948, 1513, 1231]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5263,"[2015, 4324, 4242, 4159, 8, 1518, 1517, 1323]","['view', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'apply']"
5264,"[4362, 890, 3368, 3917, 2627, 2642, 860, 2633]","['view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply']"
5265,"[880, 1780, 853, 1974]","['apply', 'apply', 'apply', 'apply']"
5266,"[1678, 3495, 3538, 2592, 375, 1152, 4363, 3631, 1680, 1674, 1671, 630, 1802, 1278, 395]","['view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5267,"[732, 1017, 1599]","['apply', 'apply', 'view']"
5268,"[1963, 323, 1603, 1735]","['view', 'apply', 'apply', 'view']"
5269,"[5479, 198, 3179, 3107, 4214, 4395, 3917, 4130, 3382, 3152, 2599, 3190, 5521]","['view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view']"
5270,"[1306, 2043, 664]","['apply', 'apply', 'apply']"
5271,"[2017, 1239, 1118, 3622, 2303, 2779, 2301, 5337, 2323, 627, 628, 296, 1105, 626]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view']"
5272,"[1961, 449, 711, 4175, 65]","['view', 'view', 'apply', 'apply', 'view']"
5273,"[4593, 4333, 770, 573, 574, 995, 459, 3252, 334]","['view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply']"
5274,"[1323, 167, 4324, 8, 1358, 1517, 2521]","['view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply']"
5275,"[2240, 5226, 3201, 4141, 3757, 2345, 1556, 1763, 1425, 2138, 421, 1002, 54, 110, 831]","['view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5276,"[1686, 2391, 2386, 2092, 1658, 2528, 2527, 1642]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5277,"[304, 3750, 1505, 507, 2753, 2192, 1675, 1672, 3684, 1673, 1667, 316, 314]","['view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5278,"[3135, 313, 927, 4365, 1453, 1649, 1652, 312, 1640, 508, 3842]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5279,"[4364, 2738, 2041, 308, 1635, 302, 1634, 1636, 3691, 1631, 1630, 1598]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5280,"[225, 1491, 457, 1626, 2502, 10, 465, 1620, 412]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5281,"[111, 441, 3644]","['apply', 'apply', 'view']"
5282,"[5114, 5114, 358]","['view', 'view', 'view']"
5283,"[358, 349, 349, 2724]","['view', 'view', 'view', 'view']"
5284,"[2724, 5229, 5229, 2038, 2221, 2038, 2221, 3531, 2875]","['view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5285,"[3531, 2875, 5227, 5227, 340]","['apply', 'apply', 'apply', 'apply', 'apply']"
5286,"[3079, 340, 3079, 2849, 2849, 1574, 2663]","['apply', 'apply', 'apply', 'view', 'view', 'apply', 'view']"
5287,"[3246, 221, 4367, 1189, 1172]","['apply', 'apply', 'apply', 'apply', 'apply']"
5288,"[4303, 734, 1974]","['view', 'apply', 'apply']"
5289,"[5250, 4929, 4317, 4036, 4951]","['view', 'view', 'view', 'view', 'view']"
5290,"[2399, 3259, 2069, 1978, 406]","['view', 'view', 'view', 'view', 'view']"
5291,"[1918, 1901, 3310, 2153, 1303, 3595, 1346, 3417, 3751, 3462, 748, 2387, 3591, 1873]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5292,"[1457, 3511, 1340]","['view', 'view', 'view']"
5293,"[3044, 2449, 4664, 618, 2783, 3744, 691]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
5294,"[2393, 1964, 3459, 3341, 4035, 2467, 5270, 3328, 2922, 2380, 1137, 2957, 1148, 1187, 1957]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view', 'view', 'view', 'view']"
5295,"[4147, 2330, 362, 2371]","['apply', 'apply', 'apply', 'apply']"
5296,"[4321, 5001, 4468, 4497, 4323, 4324, 4215]","['view', 'view', 'view', 'apply', 'apply', 'apply', 'apply']"
5297,"[198, 2344, 4159, 5002, 2791, 8]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5298,"[1321, 1518, 1358, 962, 1125]","['apply', 'apply', 'apply', 'apply', 'apply']"
5299,"[1959, 2223, 1517, 167, 1357]","['apply', 'apply', 'apply', 'apply', 'apply']"
5300,"[3196, 783, 1513, 1512, 1508, 1507, 2729, 1504, 1333, 477, 3730, 257, 1501, 14]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5301,"[1157, 4103, 2903, 4585, 1394, 2909, 409, 370, 2964, 1490, 1502, 1717]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'apply']"
5302,"[3538, 1466, 912, 909, 2975, 3127, 989, 1030, 394, 1336, 3033, 397, 2702, 2437]","['view', 'view', 'view', 'view', 'apply', 'apply', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5303,"[5019, 1216, 4698, 1803, 166]","['view', 'apply', 'apply', 'apply', 'apply']"
5304,"[1911, 137, 579, 2805, 215, 4120, 3392, 1767, 95, 260]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5305,"[256, 655, 24, 2495, 1758, 1201, 876]","['apply', 'apply', 'apply', 'view', 'apply', 'apply', 'apply']"
5306,"[241, 2682, 694, 3391, 2795]","['apply', 'apply', 'apply', 'apply', 'apply']"
5307,"[810, 4574, 1034]","['apply', 'apply', 'apply']"
5308,"[272, 479, 3374, 354, 433, 214, 719, 2975, 663, 606, 859]","['view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5309,"[1484, 3362, 3521, 91, 2991]","['view', 'view', 'view', 'apply', 'apply']"
5310,"[20, 4064, 814, 429, 4376, 3032, 1030, 3122]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5311,"[1523, 394, 3722, 3127, 1010, 618, 825, 1009, 2374, 1000, 1445, 1855]","['view', 'view', 'apply', 'view', 'view', 'view', 'view', 'apply', 'view', 'view', 'view', 'view']"
5312,"[1212, 4369, 3546, 313]","['apply', 'apply', 'apply', 'apply']"
5313,"[4609, 379, 5912, 1565, 1854, 3305, 479, 4331, 2685, 663, 869, 4973, 919, 5674, 1120]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply']"
5314,"[522, 525, 519, 1115, 1114, 2911, 4645, 1460, 2407]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'apply']"
5315,"[1692, 2943, 3770, 908, 1224, 511, 971, 2482]","['view', 'view', 'view', 'view', 'view', 'view', 'apply', 'view']"
5316,"[1604, 3318, 4366, 3058, 2701, 1146]","['view', 'view', 'view', 'view', 'view', 'view']"
5317,"[4358, 4220, 3631, 1682, 1678]","['view', 'view', 'view', 'view', 'view']"
5318,"[1674, 1735, 1671, 2165, 3686, 1668, 2080, 630, 1963, 1955, 1603, 2706]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5319,"[1601, 2593, 3580, 2592, 3675, 2590, 576]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
5320,"[1655, 2984, 2589, 387, 323, 401, 2933]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
5321,"[1599, 641, 486, 1596, 945, 599, 2587, 1648]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5322,"[1645, 1017, 3412, 732, 559, 1643, 911, 2585]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5323,"[3411, 970, 1232, 1229, 1255, 550, 2500, 2583, 1278, 2534, 2582, 3444, 2610, 395]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5324,"[393, 2325, 392, 442, 2479, 2530]","['view', 'view', 'view', 'apply', 'view', 'view']"
5325,"[2382, 4165, 4166, 3533, 379, 2339, 1204]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
5326,"[1713, 1331, 1130, 921, 2272, 1009, 673, 1428, 1124, 2708, 2482, 2425, 1692]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'view']"
5327,"[971, 368, 516, 49, 1264, 511, 707, 1460, 1904, 1120, 477, 522, 519, 524, 1037]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5328,"[3276, 375, 365]","['view', 'view', 'view']"
5329,"[1635, 869, 4370, 4334]","['view', 'view', 'view', 'view']"
5330,"[3468, 3770, 2415, 1877]","['view', 'view', 'view', 'view']"
5331,"[2652, 583, 3661, 144, 3055, 2438, 1267, 774, 4371, 680, 1271, 3913, 0, 624]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5332,"[3376, 616, 1790, 795, 2635, 935]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5333,"[687, 2536, 2723, 2]","['apply', 'view', 'apply', 'view']"
5334,"[739, 1256, 2847, 1335]","['apply', 'apply', 'view', 'view']"
5335,"[966, 2310, 4326, 4296, 546, 2339, 2329, 2330, 2239, 1442, 543, 1478]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5336,"[435, 2240, 1110, 929, 32, 2191, 447, 2149, 2133, 2686, 3268, 355]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5337,"[1002, 536, 2043, 2859]","['view', 'view', 'view', 'view']"
5338,"[2143, 2031, 1981, 3346, 428, 2069]","['view', 'view', 'view', 'view', 'apply', 'apply']"
5339,"[2254, 2067, 2600, 3459, 2430]","['apply', 'apply', 'apply', 'apply', 'apply']"
5340,"[5400, 5032, 4657, 1107, 2017, 2520]","['view', 'view', 'view', 'view', 'view', 'view']"
5341,"[228, 2821, 579, 3376, 4633, 774, 200, 73, 1767, 4246, 583, 3550, 705, 1344, 4371]","['view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5342,"[2630, 1796, 1271, 1965, 680, 1069]","['view', 'view', 'view', 'view', 'view', 'view']"
5343,"[1595, 719, 24, 566, 32, 742, 1430, 72]","['view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply']"
5344,"[2265, 1734, 2170, 3101, 3355]","['apply', 'apply', 'apply', 'apply', 'view']"
5345,"[4374, 3736, 4344, 4037, 1250]","['view', 'view', 'view', 'view', 'view']"
5346,"[740, 1067, 2280, 929, 157]","['apply', 'apply', 'apply', 'apply', 'apply']"
5347,"[314, 1640, 2975, 1635, 3274, 2737, 42, 2237]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5348,"[695, 3362, 1035, 308, 412]","['view', 'view', 'view', 'view', 'view']"
5349,"[1658, 762, 452, 111, 441]","['view', 'view', 'view', 'view', 'view']"
5350,"[221, 4036, 2340, 5002, 962, 5530, 765, 38, 2341, 1271, 532, 2099]","['view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5351,"[2085, 4371, 3376, 774, 687, 680, 624, 2520, 2554]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5352,"[1130, 1310, 1862, 221, 2747, 3352]","['view', 'view', 'view', 'apply', 'apply', 'apply']"
5353,"[2622, 316, 1667, 1649, 1646, 568, 457, 1620]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply']"
5354,"[3736, 4181, 2648, 1390, 2492]","['view', 'view', 'view', 'apply', 'apply']"
5355,"[2749, 2613, 2259, 3396]","['apply', 'apply', 'view', 'view']"
5356,"[3327, 4298, 2754, 2277, 1676, 650, 4379, 4270]","['view', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view']"
5357,"[3632, 2386, 4238, 4380]","['view', 'view', 'view', 'view']"
5358,"[3322, 1844, 302, 1630, 1617]","['view', 'apply', 'apply', 'apply', 'apply']"
5359,"[3902, 2716, 1961]","['view', 'view', 'view']"
5360,"[3093, 106, 2824, 223, 1691, 803, 207, 81]","['view', 'apply', 'apply', 'apply', 'view', 'apply', 'view', 'apply']"
5361,"[4221, 1909, 3790]","['view', 'view', 'view']"
5362,"[3318, 6069, 1549, 291, 881, 103, 5905, 4230, 50, 1363, 155, 159, 521, 138]","['view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5363,"[2883, 4586, 5692, 5469, 5497, 5625, 1900, 1536]","['view', 'apply', 'view', 'apply', 'apply', 'apply', 'view', 'view']"
5364,"[2384, 4326, 919, 4182, 825, 1010, 1294, 4854, 1004]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5365,"[4530, 1248, 5002, 1342, 1473, 674, 1009, 2373]","['view', 'view', 'view', 'view', 'apply', 'view', 'view', 'view']"
5366,"[3736, 2871, 201, 931, 1154, 890]","['view', 'view', 'view', 'view', 'view', 'apply']"
5367,"[1782, 998, 1518, 1422, 1951, 758, 247, 1577, 1160]","['view', 'view', 'apply', 'apply', 'apply', 'view', 'apply', 'view', 'apply']"
5368,"[4398, 235, 3435, 4397, 3634, 2840, 2391, 4396, 2622, 1098, 550]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view']"
5369,"[2013, 1152, 375, 3538, 36, 4358, 982]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view']"
5370,"[490, 3131, 561, 1339]","['view', 'view', 'view', 'view']"
5371,"[1209, 2975, 677, 982]","['apply', 'apply', 'apply', 'apply']"
5372,"[2265, 3917, 3304, 3150, 3382]","['view', 'view', 'view', 'apply', 'view']"
5373,"[2225, 4691, 4435, 2605]","['view', 'apply', 'apply', 'view']"
5374,"[2297, 1553, 3338, 349, 3695, 974, 5341, 5226, 705, 88, 89, 336, 3201, 3301]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5375,"[873, 5361, 105, 3226, 94, 223, 2925, 1018, 4085]","['apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view', 'view']"
5376,"[4318, 4064, 664, 1296, 1298, 3340, 1030, 2487, 1000, 818, 1285]","['view', 'view', 'view', 'view', 'apply', 'apply', 'view', 'view', 'apply', 'apply', 'view']"
5377,"[2039, 4156, 532, 3606, 1252, 1602, 991, 242, 778, 763, 247]","['view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5378,"[66, 1561, 1783, 244, 1625, 230, 621, 758, 1145, 739, 600]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view', 'apply', 'apply']"
5379,"[1260, 986, 236, 2457, 239, 2557, 88]","['apply', 'view', 'view', 'view', 'view', 'view', 'view']"
5380,"[249, 1910, 251, 2726]","['view', 'view', 'view', 'apply']"
5381,"[252, 990, 141, 2853, 259, 1482]","['view', 'view', 'apply', 'apply', 'view', 'view']"
5382,"[1756, 263, 956]","['view', 'view', 'apply']"
5383,"[505, 2861, 2863, 1085, 2858, 794]","['view', 'view', 'apply', 'view', 'apply', 'apply']"
5384,"[517, 285, 2489, 798, 291, 171, 820, 6, 294]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5385,"[575, 975, 814]","['view', 'view', 'view']"
5386,"[1201, 760, 2629, 211, 2813]","['apply', 'view', 'view', 'view', 'apply']"
5387,"[624, 765, 382, 2106, 2635, 2, 1103]","['view', 'apply', 'view', 'view', 'view', 'view', 'view']"
5388,"[2075, 4413, 1202]","['view', 'view', 'view']"
5389,"[2390, 1588, 3168]","['view', 'view', 'view']"
5390,"[3259, 2431, 4822, 2069, 1918, 1957, 4035, 3341, 3595, 3340]","['view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5391,"[2467, 6044, 5270, 4071, 1014, 2922, 3511]","['view', 'view', 'apply', 'view', 'view', 'view', 'view']"
5392,"[2381, 2410, 1873, 422, 423, 1286, 3328, 2449]","['apply', 'apply', 'apply', 'view', 'view', 'view', 'view', 'view']"
5393,"[2359, 3669, 817, 1187, 3402, 4304, 3591, 1880, 822, 2260, 3764, 3762, 3763, 2373]","['apply', 'view', 'view', 'apply', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view', 'view']"
5394,"[1447, 11, 2957, 1148, 4206, 818, 2380, 2597]","['view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply']"
5395,"[4017, 2783, 3828]","['view', 'view', 'apply']"
5396,"[229, 1587, 2465, 1709, 2338, 44]","['apply', 'apply', 'view', 'apply', 'apply', 'apply']"
5397,"[2106, 3341, 660, 1460, 1572]","['view', 'view', 'view', 'view', 'view']"
5398,"[2906, 1356, 1355, 3406, 1231, 5778, 2454, 719, 345, 1348]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
5399,"[5690, 712, 4468, 3867, 908]","['view', 'view', 'view', 'view', 'view']"
5400,"[2451, 1504, 1273, 4931, 3731, 695]","['view', 'view', 'view', 'view', 'view', 'view']"
5401,"[845, 1287, 1420, 1585, 4165, 3787, 1323, 3732, 3783, 3196, 2555]","['view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5402,"[1303, 1513, 1302, 994, 2833, 538, 1301, 520, 107, 1509, 3428, 1508, 2729]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5403,"[1346, 1501, 1343]","['apply', 'apply', 'apply']"
5404,"[5023, 1342, 1341, 4601, 3744, 3770, 1244, 1223, 696, 3330, 1261, 3729, 2909, 817]","['apply', 'apply', 'apply', 'apply', 'view', 'view', 'apply', 'view', 'view', 'view', 'apply', 'view', 'apply', 'view']"
5405,"[338, 344, 349]","['view', 'apply', 'apply']"
5406,"[4420, 3818, 2690, 1244, 3770, 1291, 3720]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
5407,"[3667, 5263, 958, 2888, 2441, 1060, 2495, 4627, 3920, 1522]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
5408,"[236, 260, 2793]","['apply', 'apply', 'apply']"
5409,"[3501, 642, 765, 3354]","['apply', 'apply', 'view', 'view']"
5410,"[2514, 4415, 64, 1835, 2064, 1412]","['view', 'view', 'view', 'view', 'view', 'apply']"
